,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
1654,Боровское ш. 38,64,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1655,55.638358,37.351563,McDonald`s,3,1484895357.0
1655,пл. Труда 2,5,169,1,1280742023,https://vk.com/images/places/restaraunt.png,1656,57.628684,39.866388,Пятница,3,1395238049.0
1656,Таганская пл. 1,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1657,55.740421,37.65417,Меленка,3,1349986749.0
1657,Садовая-Самотечная 3,18,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1658,55.774087,37.614347,Settebello,3,1450428427.0
1658,Мичуринский просп. 9К1,18,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1659,55.70073,37.506235,Nota bene,3,1385236569.0
1659,Севастопольский просп. 28К2,15,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1660,55.665553,37.57925,Мармарис,3,1481021347.0
1660,Вокзальная магистраль 15,0,99,1,1280742023,https://vk.com/images/places/restaraunt.png,1661,55.0333,82.913153,Лодка,3,1354093356.0
1661,Левобережная 55,0,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1662,47.204205,39.734704,Дон,3,1389097227.0
1662,Садовая-Триумфальная 4К10,78,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1663,55.770395,37.599238,Эль Гаучо,3,1476039695.0
1663,Кировский просп. 35,0,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1664,47.23212,39.727463,Доходный дом,3,1353057169.0
1664,Ворошиловский просп. 58,6,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1665,47.23201,39.715534,Старое место,3,1434814495.0
1665,Киевское ш. Нарофоминс,14,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1666,55.366313,36.754489,Дуглас,3,1455574765.0
1666,Красноармейская 157,3,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1667,47.233405,39.73544,Замок коварства и любви,3,1377847582.0
1667,Рязанский просп. 8а,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1668,55.725549,37.755015,Империал,3,1367242446.0
1668,Пушкина 16,1,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1669,56.83811,60.608937,Фигаро,3,1334220156.0
1669,Б.Якиманка 22,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1670,55.738272,37.614653,Чай-н-арт,3,1353047069.0
1670,Красноармейская 262,4,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1671,47.232261,39.734318,Крепость,3,1433174466.0
1671,Менделеева 205а,1,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1672,54.74139,56.026855,Шульган Таш,3,1374750835.0
1672,б-р Славы 11,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1673,54.791077,56.032353,Чердак,3,1347218849.0
1673,Коммунистическая 1,1,312,1,1280742023,https://vk.com/images/places/restaraunt.png,1674,55.890381,37.742959,Saltenas,3,1355985972.0
1674,Б.Садовая 69,0,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1675,47.227163,39.744918,Академия,3,
1675,Уральская 33,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1676,59.955967,30.237813,Лада,3,1450014098.0
1676,Новослободская 23,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1677,55.781474,37.598366,Cote Azur,3,1443812405.0
1677,1-я Останкинская 33К3,11,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1678,55.824127,37.626268,Паша,3,1395494784.0
1678,ул. Казанская 40,6,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1679,59.928961,30.31276,Schumli,3,1468787690.0
1679,Варшавская 63К1,4,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1680,59.850147,30.313613,Монблан,3,1425570881.0
1680,ш. Энтузиастов 4,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1681,55.747323,37.698196,Риф,3,1349799065.0
1681,Воронцово поле 3,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1682,55.753261,37.649139,Ревонтули,3,1351963548.0
1682,Дубковское ш. 2а,7,188,1,1280742023,https://vk.com/images/places/restaraunt.png,1683,60.093164,29.957431,Место встречи,3,1466346515.0
1683,Лесная 1К2,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1684,55.777317,37.586113,Каф-Рам,3,1332472422.0
1684,Нижегородская 29,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1685,55.733802,37.711563,Gnezdo,3,1340534723.0
1685,Загородный просп. 70,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1686,59.917141,30.32062,Гюльчатай,3,1447443814.0
1686,Средняя 8,0,12,1,1280742023,https://vk.com/images/places/restaraunt.png,1687,59.71529,30.403211,Милена,3,1330038945.0
1687,Волгоградский пр. 125,14,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1688,55.705549,37.768678,Виталита,3,1481902369.0
1688,Садовая 28,10,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1689,59.930823,30.328202,Дубай,3,1467000708.0
1689,Нижегородская 8,9,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1690,55.73813,37.678972,Хмельная,3,1351971419.0
1690,просп. Просвещения 32,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1691,60.054136,30.331337,Баскин Роббинс,3,1484495792.0
1691,Тимирязевская 10К12,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1692,55.812211,37.568021,Брюссель,3,1488144663.0
1692,Б.Садовая 3,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1693,55.767129,37.591728,Феличита,3,1435677415.0
1693,Шмитовский пр. 10,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1694,55.759167,37.552687,Финикия,3,1305699461.0
1694,Кузнецкий мост 11,109,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1695,55.762221,37.621893,Джаганнат,3,1486653819.0
1695,пл. Победы 1,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1696,59.842635,30.31779,Хлеб и соль,3,1345837585.0
1696,Покровка 50К2,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1697,55.763604,37.655966,Country Bar,3,1463079755.0
1697,просп. Мира 120,77,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1698,55.811786,37.639303,Тануки,3,1484918769.0
1698,Малышева 79,0,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1699,56.837061,60.626589,Остров сокровищ,3,
1699,Галерная 1,10,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1700,59.935453,30.300264,Сенат-бар,3,1421448679.0
1700,Флотская 74,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1701,55.858433,37.514787,Le hooka,3,1412686401.0
1701,Литейный просп. 42,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1702,59.938248,30.349294,Юсуповское,3,
1702,Индустриальный просп. 9,11,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1703,59.93813,30.477646,Караоке-бар,3,1486486546.0
1703,Краснодонская 4,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1704,59.955791,30.412967,Беседка,3,1448607029.0
1704,просп. Стачек 67К2,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1705,59.871527,30.258663,Юго-Запад,3,1473701710.0
1705,Щипок 14,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1706,55.72525,37.632116,Авантаж,3,1384498608.0
1706,Московское ш. 1,6,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1707,53.202642,50.144301,Алга,3,1467017564.0
1707,Боровая 59К61,5,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1708,59.90968,30.339296,Трактир на Боровой,3,1467724022.0
1708,5-й Армии 67,1,57,1,1280742023,https://vk.com/images/places/restaraunt.png,1709,52.279115,104.278909,Верона,3,1352713876.0
1709,просп. Ветеранов 147К1,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1710,59.837368,30.135792,Фараон,3,1474746820.0
1710,Кузнечный пер. 12,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1711,59.927716,30.352187,Ани,3,
1711,Новосадовая 24,4,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1712,53.244418,50.19908,Beerhouse,3,1420966125.0
1712,2-й Муринский просп. 38,2,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1713,59.999359,30.359409,Красное колесо,3,1419934083.0
1713,Маринеско 9,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1714,59.868044,30.265607,Счастливый случай,3,1333298851.0
1714,Орджоникидзе ,23,133,1,1280742023,https://vk.com/images/places/restaraunt.png,1715,43.576487,39.726727,Восьмое небо,3,1467497211.0
1715,просп. Большевиков 30К2,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1716,59.897623,30.494543,Логово,3,1400790390.0
1716,Будапештская 94К41,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1717,59.838263,30.39836,Люта,3,1351970486.0
1717,Савушкина 119а,37,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1718,59.986115,30.227582,McDonald`s,3,1484410781.0
1718,Зорге ,1,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1719,47.218914,39.632583,Mnsi,3,1355684364.0
1719,Московский просп. 195а,78,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1720,59.850197,30.320953,McDonald`s,3,1487102789.0
1720,Пушкинская 231,1,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1721,47.230578,39.738953,Пришелец,3,1452989114.0
1721,аллея 11,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1722,55.794275,37.556685,Катана,3,1342386500.0
1722,Литейный просп. 43,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1723,59.939361,30.346914,Аль-Шарк,3,
1723,Ярцевская 19,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1724,55.738333,37.410636,Ростик`с,3,1432996684.0
1724,просп. Мира 92К3,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1725,55.793197,37.635781,Ростик`с,3,1341551305.0
1725,Загородный просп. 20,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1726,59.925737,30.342189,Дольче моменто,3,1353269062.0
1726,Солянский туп. 1К4,91,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1727,55.753625,37.636078,Люди как люди,3,1480117550.0
1727,Заневский просп. 61К2,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1728,59.929335,30.427304,Алиби,3,1350501316.0
1728,Челюскинцев 60,1,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1729,56.850053,60.593405,Галактика,3,1322625776.0
1729,Амурская 12а,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1730,55.808452,37.763746,Лунсар,3,1461432604.0
1730,Коминтерна 1,0,87,1,1280742023,https://vk.com/images/places/restaraunt.png,1731,68.969817,33.069321,Вояж,3,
1731,Коровинское ш. 10,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1732,55.870779,37.535628,Оазис,3,1486451853.0
1732,просп. Энгельса 30,5,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1733,60.007416,30.325651,Пестрая корова,3,1477771983.0
1733,Аптекарская 47,6,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1734,56.767086,60.605901,Мегаполис,3,1468142212.0
1734,Стартовая 17,1667,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1735,59.809772,30.31779,Пулково-2,3,1486141354.0
1735,просп. Ударников 29,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1736,59.952475,30.478059,Джазофрения,3,1418068100.0
1736,1-й Балтийский пер. 3К25,11,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1737,55.81042,37.518758,Хуан Хэ,3,1476202610.0
1737,просп. Академика Сахарова ,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1738,55.769145,37.642033,Бакинский дворик,3,1488106821.0
1738,Портовый пр. 4,0,87,1,1280742023,https://vk.com/images/places/restaraunt.png,1739,68.982749,33.070974,Спасательный круг,3,1334351777.0
1739,наб. реки Фонтанки 50,38,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1740,59.930232,30.342602,Palermo,3,1469552367.0
1740,Лескова 6,32,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1741,55.89772,37.593165,Нэцкэ,3,1487015122.0
1741,Рубинштейна 24,207,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1742,59.930647,30.344956,Чайный дом,3,1489255814.0
1742,наб. реки Фонтанки 9,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1743,59.937008,30.342755,9 Pub,3,1380825656.0
1743,Сормовская 32,0,72,1,1280742023,https://vk.com/images/places/restaraunt.png,1744,45.026986,39.07428,Чун-силь,3,1349620216.0
1744,Красноармейская 32,3,72,1,1280742023,https://vk.com/images/places/restaraunt.png,1745,45.021622,38.972061,Карри,3,1443963978.0
1745,Мира 64,7,72,1,1280742023,https://vk.com/images/places/restaraunt.png,1746,45.018888,38.97914,Милан,3,1457332048.0
1746,Красноармейская 33,2,72,1,1280742023,https://vk.com/images/places/restaraunt.png,1747,45.024259,38.972223,Сиреневая кошка,3,1340229684.0
1747,Кутузовский просп. 29,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1748,55.743137,37.544198,Cafe Roset,3,1467679836.0
1748,Береговая ,54,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1749,47.220107,39.745663,Пирс,3,1476211252.0
1749,Коломяжский просп. 19К2,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1750,60.006521,30.29748,Сбарро,3,
1750,Маршала Василевского 17,47,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1751,55.808781,37.461822,Пражечка,3,1489001658.0
1751,Б.Грузинская 61а,33,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1752,55.772208,37.584416,Ботаника,3,1478261512.0
1752,Перовская 61К2,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1753,55.745889,37.796427,Розовый фламинго,3,1481452479.0
1753,Ленинский просп. 146,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1754,55.657484,37.497701,Родник у камина,3,1368127008.0
1754,Дмитровское ш. 161,9,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1755,55.9091,37.543282,Роза ветров,3,1449862579.0
1755,Бережковская наб. 8,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1756,55.739463,37.56627,Роял-Викин,3,1368289268.0
1756,Садовая-Черногрязская 3б,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1757,55.767489,37.653253,Розовый фламинго,3,1380308462.0
1757,Театральная пл. 5К2,104,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1758,55.756771,37.62051,Бургомистр,3,1487186355.0
1758,пл. Революции 9,3,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1759,56.320592,43.944101,Divan,3,1387049685.0
1759,Б.Никитская 55,7,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1760,55.75822,37.586868,Старый фаэтон,3,1460933019.0
1760,Можайское ш. ,2,4890,1,1280742023,https://vk.com/images/places/restaraunt.png,1761,55.677925,37.281198,Территория суши,3,1410957540.0
1761,Долгоруковская 7,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1762,55.773925,37.603361,Мокка,3,1386129081.0
1762,Владимирский просп. 14,18,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1763,59.929723,30.348558,Евразия,3,1475614418.0
1763,пл. Труда 3,10,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1764,59.931819,30.291299,Китайский двор,3,1472302575.0
1764,Караванная 18К37,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1765,59.935074,30.341722,Кавказ-бар,3,1489003255.0
1765,Вознесенский просп. 53,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1766,59.920844,30.307613,Дракон,3,
1766,Б. 13 ,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1767,55.747414,37.645205,Этаж,3,1369305226.0
1767,Б.Серпуховская 23,33,270,1,1280742023,https://vk.com/images/places/restaraunt.png,1768,55.432771,37.548905,Рио Гранд,3,1486288511.0
1768,Белинского 63,25,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1769,56.316813,44.020449,Тинькофф,3,1424607888.0
1769,Маршала Катукова 20,67,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1770,55.806494,37.407564,Темпл бар,3,1488557649.0
1770,М.Ямская 78а,7,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1771,56.306563,43.980699,Квартира 89,3,1488662414.0
1771,Анкудиновское ш. 4,7,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1772,56.269746,43.996815,Край света,3,1483444597.0
1772,Карла Маркса 8а,0,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1773,56.344895,43.928264,Метр пива,3,1375555852.0
1773,Верхне-волжская наб. 9К1,10,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1774,56.328888,44.018284,Минин и Пожарский,3,1464805247.0
1774,Васи Алексеева 6,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1775,59.879909,30.265877,Кофетека,3,1389273809.0
1775,Дворцовый просп. 16,6,348,1,1280742023,https://vk.com/images/places/restaraunt.png,1776,59.914994,29.773196,Красная ворона,3,1470736150.0
1776,Заставская 21К2,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1777,59.888952,30.322857,Алмаз,3,1343994712.0
1777,Литейный просп. 60,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1778,59.933753,30.348693,Аиша,3,
1778,Мира 355,4,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1779,45.036082,41.951719,El Grano,3,1460568291.0
1779,9-я линия В.О. 20,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1780,59.939654,30.278408,Кэтино,3,
1780,Десантников 24,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1781,59.851507,30.199626,Лань,3,1414516999.0
1781,Средний просп. В.О. 46,12,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1782,59.940817,30.273315,Идеальная чашка,3,1452341214.0
1782,Итальянская 15,8,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1783,59.936156,30.333709,Lumiere,3,1378736388.0
1783,Посадская 24,2,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1784,56.821838,60.570426,Мак Пик,3,1401242787.0
1784,Трамвайная 2К4,3,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1785,54.795904,56.079604,Алтын-Таш,3,1466153002.0
1785,Луначарского ,1,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1786,56.836874,60.621747,Малахов,3,1399300070.0
1786,Октябрьская 5,12,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1787,55.785549,37.613593,Ecle,3,1479578997.0
1787,Красный просп. 47,3,99,1,1280742023,https://vk.com/images/places/restaraunt.png,1788,55.036014,82.917798,Кузина,3,1487089726.0
1788,Щорса 17,2,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1789,56.809728,60.626301,Лори,3,1398189800.0
1789,Н.Арбат 21,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1790,55.751943,37.585107,Кофе+Бюро,3,1331937674.0
1790,Первомайская ,4,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1791,56.844663,60.63674,Метрополия,3,1487526625.0
1791,Бажова ,0,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1792,56.836973,60.627514,Золотой скорпион,3,
1792,Усачева 62,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1793,55.724814,37.562533,Старая мансарда,3,1488721761.0
1793,Долотный пер. 16,23,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1794,53.1202,50.086081,Самара,3,1487792967.0
1794,Большой просп. П.С. 88,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1795,59.964782,30.31002,Лайма,3,
1795,Бакунинская 26К1,11,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1796,55.774593,37.684987,Виаджио Венеция,3,1450895518.0
1796,Сокольнический Вал 1,38,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1797,55.798996,37.674714,Соколиная охота,3,1481226260.0
1797,Академика Королева 3,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1798,55.820865,37.632736,Ганеша,3,1464598308.0
1798,Щелковское ш. 89К2,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1799,55.812646,37.821481,Вахтангури,3,1415039680.0
1799,Пятницкая 66К2,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1800,55.732484,37.626902,Медитеранео,3,
1800,Литовский б-р 22К3,12,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1801,55.611933,37.537595,Глобус,3,1391870799.0
1801,Вострецова 14,2,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1802,54.804088,56.125984,Северный,3,1343854833.0
1802,просп. Кирова 25а,0,116,1,1280742023,https://vk.com/images/places/restaraunt.png,1803,44.052845,43.02596,Печорин,3,
1803,1-й Кожевнический пер. 10,11,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1804,55.725853,37.647917,Свой круг,3,1477731383.0
1804,1-й Муринский просп. 17,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1805,59.989265,30.344641,За углом,3,1344918283.0
1805,Лифляндская 6д,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1806,59.907036,30.264134,Зеленая кошка,3,1448453466.0
1806,Софийская 14,5,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1807,59.880889,30.394794,Жемчужина,3,1481459112.0
1807,Ленинградская 75,3,12,1,1280742023,https://vk.com/images/places/restaraunt.png,1808,59.730343,30.407802,Жела,3,1438551618.0
1808,Ванеева 110д,29,95,1,1280742023,https://vk.com/images/places/restaraunt.png,1809,56.286917,44.039368,Sehr Gut,3,1487687022.0
1809,Б.Пушкарская 34,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1810,59.960435,30.305309,Денисов,3,1332240736.0
1810,Конногвардейский б-р 21,117,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1811,59.932915,30.294821,Гимназия,3,1488998724.0
1811,М.Пироговская 16,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1812,55.728332,37.56662,Штолле,3,1421417380.0
1812,Греческий просп. 11,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1813,59.934943,30.366605,Зеленый поросенок,3,1285912731.0
1813,Цветной б-р 13К1,32,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1814,55.770406,37.619971,Шоколадница,3,1480845038.0
1814,Косыгина 5,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1815,55.706619,37.571866,Сагами,3,1335148990.0
1815,Петроградская наб. 18а,75,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1816,59.959314,30.334517,Москва,3,1487141881.0
1816,Ленинградское ш. К3,11,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1817,55.808852,37.503873,Il Patio,3,1489187779.0
1817,Осенний б-р 7К1,15,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1818,55.757769,37.406887,Il Patio,3,1424956279.0
1818,наб. Лейтенанта Шмидта 29,4,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1819,59.933343,30.27468,Николаевская трапеза,3,1445123983.0
1819,ул. Казанская 5,97,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1820,59.933325,30.322336,Office Pub,3,1487428325.0
1820,Н.Радищевская 5,71,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1821,55.742068,37.653196,Кофе Хауз,3,1486708455.0
1821,1-ая Тверская-Ямская 8,41,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1822,55.771859,37.593426,Кофе Хауз,3,1475160193.0
1822,Профсоюзная 33К1,66,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1823,55.672321,37.557929,Якитория,3,1484074432.0
1823,пр. Дежнева 13,72,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1824,55.870662,37.641239,Якитория,3,1483303129.0
1824,Косыгина 15,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1825,55.705468,37.564352,Силла,3,1356872065.0
1825,Неглинная 16,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1826,55.765022,37.620438,Орга,3,1327704344.0
1826,Ленинский просп. 158,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1827,55.651445,37.482543,Сайзен,3,1370973860.0
1827,Покровка 19,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1828,55.759821,37.646315,Шангшунг,3,1344029988.0
1828,просп. Ленина 213,4,10,1,1280742023,https://vk.com/images/places/restaraunt.png,1829,48.799707,44.602207,Эль-Ранчо,3,1444889586.0
1829,Радищева 23,10,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1830,59.938261,30.363676,Мечта Молоховец,3,1488095259.0
1830,3-й Михалковский пер. 15,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1831,55.835609,37.526393,Урарту,3,1351539061.0
1831,М.Тульская 6а,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1832,55.708957,37.618075,У Николаича,3,1373222732.0
1832,наб. 62-й Армии 1,3,10,1,1280742023,https://vk.com/images/places/restaraunt.png,1833,48.708898,44.514208,Маяк,3,1469806116.0
1833,Измайловское ш. 71а,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1834,55.789512,37.752544,У Дана,3,1348320954.0
1834,Новоясеневский просп. 8К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1835,55.611923,37.510781,Люмос,3,1348230597.0
1835,Преображенская 7,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1836,55.795459,37.709147,Паша кебаб,3,1401124286.0
1836,Правобережная 1,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1837,55.88098,37.451833,Теремок,3,1351275649.0
1837,Манежная пл. 1,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1838,55.753448,37.612358,Теремок,3,1344401272.0
1838,просп. 60-летия Октября 9К2,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1839,55.69868,37.580202,Кицунэ,3,1344583160.0
1839,Солдатская 17,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1840,55.764166,37.706362,Стаффка,3,1349279107.0
1840,Ленинградское ш. 8К2,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1841,55.816885,37.501088,Зелень,3,1383371728.0
1841,Советская ,2,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1842,45.047036,41.97176,Погребок,3,1323803206.0
1842,просп. Кулакова 8К1,0,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1843,45.053232,41.914942,Казачок,3,
1843,просп. Октябрьской Революции 11,3,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1844,45.045871,41.972376,Аш Эви,3,1417284647.0
1844,Садовая-Кудринская 2К62,50,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1845,55.758944,37.585215,Дуэты,3,1478942813.0
1845,ул. 50 лет ВЛКСМ 2К5,0,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1846,45.018519,41.926369,Quick Chick,3,1370778616.0
1846,Доваторцев ,3,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1847,45.012542,41.93029,Дива,3,1474147092.0
1847,Рубинштейна 6,67,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1848,59.931896,30.346051,Sardina,3,1444502198.0
1848,Репина 6,23,155,1,1280742023,https://vk.com/images/places/restaraunt.png,1849,55.901243,37.423393,Репин,3,1481646258.0
